id,location,parent,parent_id
6902,Couva,Trinidad And Tobago,11715
6903,Debe,Trinidad And Tobago,11715
6904,Diego Martin,Trinidad And Tobago,11715
6905,Point Fortin,Trinidad And Tobago,11715
6906,Princes Town,Trinidad And Tobago,11715
6907,Rio Claro,Trinidad And Tobago,11715
6908,Sangre Grande,Trinidad And Tobago,11715
6909,Siparia,Trinidad And Tobago,11715
6910,Tunapuna,Trinidad And Tobago,11715
6911,Dehibat,Tunisia,11773
6912,Zarzis,Tunisia,11773
6913,Gabes,Tunisia,11773
6914,Gafsa,Tunisia,11773
6915,Qasserine,Tunisia,11773
6916,Sdid Bouzid,Tunisia,11773
6917,Sfax,Tunisia,11773
6918,Mahdia,Tunisia,11773
6919,Monastir,Tunisia,11773
6920,Sousse,Tunisia,11773
6921,Qairouan,Tunisia,11773
6922,El Kef,Tunisia,11773
6923,Jendouba,Tunisia,11773
6924,Beja,Tunisia,11773
6925,Bizerte,Tunisia,11773
6926,Zaghouan,Tunisia,11773
6927,Siliana,Tunisia,11773
6928,Nabeul,Tunisia,11773
6929,Kebili,Tunisia,11773
6930,Tataouine,Tunisia,11773
6931,Medenine,Tunisia,11773
6932,Tozeur,Tunisia,11773
6933,Tunis,Tunisia,11773
6934,Ben Gardane,Tunisia,11773
6935,Ben Arous,Tunisia,11773
6936,Manouba,Tunisia,11773
6937,L'Ariana,Tunisia,11773
6938,Isparta,Turkey,11670
6939,Sivas,Turkey,11670
6940,Kilis,Turkey,11670
6941,Edirne,Turkey,11670
6942,Bingol,Turkey,11670
6943,Corum,Turkey,11670
6944,Igdir,Turkey,11670
6945,Batman,Turkey,11670
6946,Rize,Turkey,11670
6947,Ardahan,Turkey,11670
6948,Adiyaman,Turkey,11670
6949,Bitlis,Turkey,11670
6950,Trabzon,Turkey,11670
6951,Mardin,Turkey,11670
6952,Gaziantep,Turkey,11670
6953,Sinop,Turkey,11670
6954,Manisa,Turkey,11670
6955,Aydin,Turkey,11670
6956,Giresun,Turkey,11670
6957,Iskenderun,Turkey,11670
6958,Kahramanmaras,Turkey,11670
6959,Adana,Turkey,11670
6960,Osmaniye,Turkey,11670
6961,Kayseri,Turkey,11670
6962,Samsun,Turkey,11670
6963,Yozgat,Turkey,11670
6964,Bafra,Turkey,11670
6965,Amasya,Turkey,11670
6966,Tokat,Turkey,11670
6967,Nigde,Turkey,11670
6968,Kirikkale,Turkey,11670
6969,Burdur,Turkey,11670
6970,Kirsehir,Turkey,11670
6971,Karabuk,Turkey,11670
6972,Karaman,Turkey,11670
6973,Nevsehir,Turkey,11670
6974,Aksaray,Turkey,11670
6975,Polatli,Turkey,11670
6976,Afyon,Turkey,11670
6977,Kastamonu,Turkey,11670
6978,Bolu,Turkey,11670
6979,Antalya,Turkey,11670
6980,Konya,Turkey,11670
6981,Cankiri,Turkey,11670
6982,Ankara,Turkey,11670
6983,Balikesir,Turkey,11670
6984,Bartin,Turkey,11670
6985,Duzce,Turkey,11670
6986,Zonguldak,Turkey,11670
6987,Eskisehir,Turkey,11670
6988,Adapazari,Turkey,11670
6989,Izmit,Turkey,11670
6990,Yalova,Turkey,11670
6991,Bilecik,Turkey,11670
6992,Istanbul,Turkey,11670
6993,Denizli,Turkey,11670
6994,Mugla,Turkey,11670
6995,Tekirdag,Turkey,11670
6996,Kutahya,Turkey,11670
6997,Kirklareli,Turkey,11670
6998,Usak,Turkey,11670
6999,Soke,Turkey,11670
7000,Hatay,Turkey,11670
7001,Malatya,Turkey,11670
7002,Elazig,Turkey,11670
7003,Artvin,Turkey,11670
7004,Sirnak,Turkey,11670
7005,Hakkari,Turkey,11670
7006,Samandagi,Turkey,11670
7007,Gumushane,Turkey,11670
7008,Tunceli,Turkey,11670
7009,Bayburt,Turkey,11670
7010,Erzincan,Turkey,11670
7011,Agri,Turkey,11670
7012,Mus,Turkey,11670
7013,Izmir,Turkey,11670
7014,Van,Turkey,11670
7015,Kars,Turkey,11670
7016,Diyarbakir,Turkey,11670
7017,Erzurum,Turkey,11670
7018,Luleburgaz,Turkey,11670
7019,Bursa,Turkey,11670
7020,Canakkale,Turkey,11670
7021,Mersin,Turkey,11670
7022,Tarsus,Turkey,11670
7023,Tatvan,Turkey,11670
7024,Nusaybin,Turkey,11670
7025,Ordu,Turkey,11670
7026,Siirt,Turkey,11670
7027,Eregli,Turkey,11670
7028,Sanliurfa,Turkey,11670
7029,Turkmenbasy,Turkmenistan,11576
7030,Dasoguz,Turkmenistan,11576
7031,Koneurgench,Turkmenistan,11576
7032,Balkanabat,Turkmenistan,11576
7033,Celeken,Turkmenistan,11576
7034,Atamyrat,Turkmenistan,11576
7035,Mary,Turkmenistan,11576
7036,Turkmenabat,Turkmenistan,11576
7037,Tejen,Turkmenistan,11576
7038,Kaka,Turkmenistan,11576
7039,Gyzlarbat,Turkmenistan,11576
7040,Buzmeyin,Turkmenistan,11576
7041,Ashgabat,Turkmenistan,11576
7042,Anew,Turkmenistan,11576
7043,Grand Turk,Turks And Caicos Islands,11671
7044,Funafuti,Tuvalu,11619
7045,Rukungiri,Uganda,11665
7046,Kanungu,Uganda,11665
7047,Katwe,Uganda,11665
7048,Kumi,Uganda,11665
7049,Bugiri,Uganda,11665
7050,Kasese,Uganda,11665
7051,Kibale,Uganda,11665
7052,Kiboga,Uganda,11665
7053,Bushenyi,Uganda,11665
7054,Hoima,Uganda,11665
7055,Kayunga,Uganda,11665
7056,Jinja,Uganda,11665
7057,Nakapiripirit,Uganda,11665
7058,Kyenjojo,Uganda,11665
7059,Kalangala,Uganda,11665
7060,Mukono,Uganda,11665
7061,Sembabule,Uganda,11665
7062,Kamwenge,Uganda,11665
7063,Wakiso,Uganda,11665
7064,Ntungamo,Uganda,11665
7065,Nakasongola,Uganda,11665
7066,Kabale,Uganda,11665
7067,Masindi,Uganda,11665
7068,Kaabong,Uganda,11665
7069,Rakai,Uganda,11665
7070,Isingiro,Uganda,11665
7071,Masindi-Port,Uganda,11665
7072,Zombo,Uganda,11665
7073,Pallisa,Uganda,11665
7074,Luwero,Uganda,11665
7075,Kotido,Uganda,11665
7076,Lira,Uganda,11665
7077,Mubende,Uganda,11665
7078,Buikwe,Uganda,11665
7079,Lamwo,Uganda,11665
7080,Agago,Uganda,11665
7081,Napak,Uganda,11665
7082,Luuka Town,Uganda,11665
7083,Otuke,Uganda,11665
7084,Alebtong,Uganda,11665
7085,Amuria,Uganda,11665
7086,Kole,Uganda,11665
7087,Oyam,Uganda,11665
7088,Abim,Uganda,11665
7089,Binyin,Uganda,11665
7090,Bulambuli,Uganda,11665
7091,Bududa,Uganda,11665
7092,Amudat,Uganda,11665
7093,Bukwa,Uganda,11665
7094,Kapchorwa,Uganda,11665
7095,Masaka,Uganda,11665
7096,Mbale,Uganda,11665
7097,Mbarara,Uganda,11665
7098,Tororo,Uganda,11665
7099,Sironko,Uganda,11665
7100,Rubirizi,Uganda,11665
7101,Mitoma,Uganda,11665
7102,Ntoroko,Uganda,11665
7103,Kanoni,Uganda,11665
7104,Kibingo,Uganda,11665
7105,Nakaseke,Uganda,11665
7106,Ibanda,Uganda,11665
7107,Namayingo,Uganda,11665
7108,Kitamilo,Uganda,11665
7109,Kyegegwa,Uganda,11665
7110,Lwengo,Uganda,11665
7111,Bukomansimbi,Uganda,11665
7112,Kalungu,Uganda,11665
7113,Kiruhura,Uganda,11665
7114,Lyantonde,Uganda,11665
7115,Buyende,Uganda,11665
7116,Ngora,Uganda,11665
7117,Kibuku,Uganda,11665
7118,Buhweju,Uganda,11665
7119,Bukedea,Uganda,11665
7120,Kampala,Uganda,11665
7121,Nebbi,Uganda,11665
7122,Bombo,Uganda,11665
7123,Koboko,Uganda,11665
7124,Arua,Uganda,11665
7125,Maracha,Uganda,11665
7126,Yumbe,Uganda,11665
7127,Bulisa,Uganda,11665
7128,Kiryandongo,Uganda,11665
7129,Gulu,Uganda,11665
7130,Adjumani,Uganda,11665
7131,Moyo,Uganda,11665
7132,Nwoya,Uganda,11665
7133,Amuru,Uganda,11665
7134,Kisoro,Uganda,11665
7135,Kitgum,Uganda,11665
7136,Pader,Uganda,11665
7137,Katakwi,Uganda,11665
7138,Entebbe,Uganda,11665
7139,Moroto,Uganda,11665
7140,Mayuge,Uganda,11665
7141,Mityana,Uganda,11665
7142,Bundibugyo,Uganda,11665
7143,Fort Portal,Uganda,11665
7144,Manafwa,Uganda,11665
7145,Namutumba,Uganda,11665
7146,Butaleja,Uganda,11665
7147,Kaliro,Uganda,11665
7148,Gombe,Uganda,11665
7149,Soroti,Uganda,11665
7150,Amolatar,Uganda,11665
7151,Apac,Uganda,11665
7152,Mpigi,Uganda,11665
7153,Kamuli,Uganda,11665
7154,Iganga,Uganda,11665
7155,Kyankwanzi,Uganda,11665
7156,Busia,Uganda,11665
7157,Kagadi,Uganda,11665
7158,Mparo,Uganda,11665
7159,Bupoto,Uganda,11665
7160,Butebo,Uganda,11665
7161,Kakumiro,Uganda,11665
7162,Kibiito,Uganda,11665
7163,Pakwach,Uganda,11665
7164,Palenga,Uganda,11665
7165,Rubanda,Uganda,11665
7166,Kasaali,Uganda,11665
7167,Dokolo,Uganda,11665
7168,Serere,Uganda,11665
7169,Kaberamaido,Uganda,11665
7170,Uzhgorod,Ukraine,11738
7171,Kiev,Ukraine,11738
7172,Ivano-Frankivsk,Ukraine,11738
7173,Kherson,Ukraine,11738
7174,Donetsk,Ukraine,11738
7175,Khmelnytskyy,Ukraine,11738
7176,Makiyivka,Ukraine,11738
7177,Mykolayiv,Ukraine,11738
7178,Lvov,Ukraine,11738
7179,Kharkiv,Ukraine,11738
7180,Zaporizhzhya,Ukraine,11738
7181,Luhansk,Ukraine,11738
7182,Sumy,Ukraine,11738
7183,Ternopil,Ukraine,11738
7184,Poltava,Ukraine,11738
7185,Vinnytsya,Ukraine,11738
7186,Simferopol',Ukraine,11738
7187,Lutsk,Ukraine,11738
7188,Chernivtsi,Ukraine,11738
7189,Cherkasy,Ukraine,11738
7190,Mariupol,Ukraine,11738
7191,Chernobyl,Ukraine,11738
7192,Zhytomyr,Ukraine,11738
7193,Horlivka,Ukraine,11738
7194,Kramatorsk,Ukraine,11738
7195,Lysychansk,Ukraine,11738
7196,Melitopol,Ukraine,11738
7197,Chernihiv,Ukraine,11738
7198,Nizhyn,Ukraine,11738
7199,Berdyansk,Ukraine,11738
7200,Kovel,Ukraine,11738
7201,Kupyansk,Ukraine,11738
7202,Nikopol,Ukraine,11738
7203,Rivne,Ukraine,11738
7204,Uman,Ukraine,11738
7205,Drohobych,Ukraine,11738
7206,Konotop,Ukraine,11738
7207,Voznesensk,Ukraine,11738
7208,Korosten,Ukraine,11738
7209,Kamyanets-Podilskyy,Ukraine,11738
7210,Shostka,Ukraine,11738
7211,Kryvyy Rih,Ukraine,11738
7212,Izmayil,Ukraine,11738
7213,Bila Tserkva,Ukraine,11738
7214,Brovary,Ukraine,11738
7215,Sevastopol',Ukraine,11738
7216,Kremenchuk,Ukraine,11738
7217,Kirovohrad,Ukraine,11738
7218,Dnipro,Ukraine,11738
7219,Illichivsk,Ukraine,11738
7220,Al Fujayrah,United Arab Emirates,11688
7221,Dubai,United Arab Emirates,11688
7222,Ras al Khaymah,United Arab Emirates,11688
7223,Umm al Qaywayn,United Arab Emirates,11688
7224,Abu Dhabi,United Arab Emirates,11688
7225,`Ajman,United Arab Emirates,11688
7226,Sharjah,United Arab Emirates,11688
7227,Al Ayn,United Arab Emirates,11688
7228,Warrington,United Kingdom,11617
7229,Newbury,United Kingdom,11617
7230,Swindon,United Kingdom,11617
7231,Wick,United Kingdom,11617
7232,Dudley,United Kingdom,11617
7233,Hackney,United Kingdom,11617
7234,Matlock,United Kingdom,11617
7235,Lochgilphead,United Kingdom,11617
7236,Northallerton,United Kingdom,11617
7237,Edinburgh,United Kingdom,11617
7238,Sunderland,United Kingdom,11617
7239,Wokingham,United Kingdom,11617
7240,City of Westminster,United Kingdom,11617
7241,Solihull,United Kingdom,11617
7242,Rochdale,United Kingdom,11617
7243,Nottingham,United Kingdom,11617
7244,Wembley,United Kingdom,11617
7245,Motherwell,United Kingdom,11617
7246,Torquay,United Kingdom,11617
7247,Thornbury,United Kingdom,11617
7248,Oldham,United Kingdom,11617
7249,Wallsend,United Kingdom,11617
7250,Weston-super-Mare,United Kingdom,11617
7251,Hounslow,United Kingdom,11617
7252,Barnsley,United Kingdom,11617
