name,birthcity,countryName,birthyear,gender,occupation,industry,domain,TotalPageViews,StdDevPageViews,PageViewsEnglish,AverageViews
Piper Perabo,Dallas,UNITED STATES,1976,Female,ACTOR,FILM AND THEATRE,ARTS,8069045,46096.65486,5361209,288180.1786
Edward Furlong,Los Angeles,UNITED STATES,1977,Male,ACTOR,FILM AND THEATRE,ARTS,8061949,37715.58888,4611117,298590.7037
Samir Nasri,Marseille,FRANCE,1987,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,8056496,96977.37517,4117737,157970.5098
Abdullah of Saudi Arabia,Riyadh,SAUDI ARABIA,1924,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,8051703,61652.07011,4331680,149105.6111
Angela Lansbury,London,United Kingdom,1925,Female,ACTOR,FILM AND THEATRE,ARTS,8044742,42515.83338,5350883,236610.0588
Jamie Bell,Billingham,UNITED KINGDOM,1986,Male,ACTOR,FILM AND THEATRE,ARTS,8042637,46882.04874,4995355,277332.3103
Jon Stewart,New York,UNITED STATES,1962,Male,PRESENTER,MEDIA PERSONALITY,PUBLIC FIGURE,8041685,45780.82509,7338701,206197.0513
Gordon Brown,Giffnock,UNITED KINGDOM,1951,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,8035264,71111.73657,5406213,91309.81818
Danny Boyle,Radcliffe,UNITED KINGDOM,1956,Male,FILM DIRECTOR,FILM AND THEATRE,ARTS,8034024,111523.7381,5000559,148778.2222
Samuel Beckett,Foxrock,Ireland,1906,Male,WRITER,LANGUAGE,HUMANITIES,8028327,20954.98824,3638295,97906.42683
Recep Tayyip Erdo?an,Istanbul,Turkey,1954,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,8022485,100794.2378,1738047,105559.0132
Rick Astley,Newton-le-Willows,UNITED KINGDOM,1966,Male,MUSICIAN,MUSIC,ARTS,8008978,38362.97521,5654121,250280.5625
Slash,Hampstead,UNITED KINGDOM,1965,Male,MUSICIAN,MUSIC,ARTS,8005989,50100.42383,1091591,174043.2391
Tim Robbins,Los Angeles,United States,1958,Male,ACTOR,FILM AND THEATRE,ARTS,8003812,29286.89609,4675966,195214.9268
Bobby Ray,Winston-Salem,United States,1988,Male,SINGER,MUSIC,ARTS,7999600,95214.98308,6675604,275848.2759
Nina Simone,Tryon,UNITED STATES,1933,Female,SINGER,MUSIC,ARTS,7993078,36813.13639,4378563,173762.5652
Bhumibol Adulyadej,Boston,United States,1927,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,7978042,47386.88822,3305276,142465.0357
Abhishek Bachchan,Mumbai,India,1976,Male,ACTOR,FILM AND THEATRE,ARTS,7976905,32460.60099,6788686,185509.4186
Sin�ad O'Connor,Glenageary,Ireland,1966,Female,SINGER,MUSIC,ARTS,7966367,69414.73989,4763120,199159.175
Mena Suvari,Newport,UNITED STATES,1979,Female,ACTOR,FILM AND THEATRE,ARTS,7956627,44132.65036,4870202,256665.3871
Ian Fraser Kilmister,Burslem,UNITED KINGDOM,1945,Male,MUSICIAN,MUSIC,ARTS,7956044,33870.69708,4267109,274346.3448
A. R. Rahman,Chennai,India,1966,Male,MUSICIAN,MUSIC,ARTS,7954954,47212.22263,7345407,209340.8947
Clarence Seedorf,Paramaribo,SURINAME,1976,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,7941811,59559.09428,2613533,184693.2791
Newt Gingrich,Harrisburg,UNITED STATES,1943,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,7938338,227667.2711,7270221,180416.7727
Ray Allen,Merced,UNITED STATES,1975,Male,BASKETBALL PLAYER,TEAM SPORTS,SPORTS,7931040,88291.82639,6096770,240334.5455
Stanley Tucci,Lower Hudson Valley,United States,1960,Male,ACTOR,FILM AND THEATRE,ARTS,7922767,62741.26587,5371888,255573.129
Robert Lewandowski,Warsaw,POLAND,1988,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,7907658,216563.9127,2542416,175725.7333
Karl Popper,Vienna,AUSTRIA,1902,Male,PHILOSOPHER,PHILOSOPHY,HUMANITIES,7906095,19321.38786,2359451,125493.5714
Gary Moore,Belfast,UNITED KINGDOM,1952,Male,MUSICIAN,MUSIC,ARTS,7895251,227815.7032,3743992,183610.4884
Rosalind Franklin,Notting Hill,United Kingdom,1920,Female,BIOLOGIST,NATURAL SCIENCES,SCIENCE & TECHNOLOGY,7892474,554678.5599,4422884,183545.907
Roy Orbison,Vernon,United States,1936,Male,SINGER,MUSIC,ARTS,7892211,21202.733,5329413,192492.9512
Bastian Schweinsteiger,Kolbermoor,GERMANY,1984,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,7889705,90234.29761,2725891,151725.0962
Ruhollah Khomeini,Khomeyn,Iran,1902,Male,RELIGIOUS FIGURE,RELIGION,INSTITUTIONS,7889327,55711.30929,3854540,103806.9342
Ja Rule,New York,UNITED STATES,1976,Male,SINGER,MUSIC,ARTS,7880215,17378.78958,5970335,303085.1923
Liam Gallagher,Burnage,United Kingdom,1972,Male,MUSICIAN,MUSIC,ARTS,7878268,34957.46551,4019405,225093.3714
John Legend,Springfield,UNITED STATES,1978,Male,MUSICIAN,MUSIC,ARTS,7870945,34964.09906,6424677,281105.1786
George Foreman,Marshall,United States,1949,Male,BOXER,INDIVIDUAL SPORTS,SPORTS,7866296,42678.62705,5213380,224751.3143
Evanna Lynch,Termonfeckin,Ireland,1991,Female,ACTOR,FILM AND THEATRE,ARTS,7859414,98556.5788,4444103,271014.2759
Werner Heisenberg,W�rzburg,Germany,1901,Male,PHYSICIST,NATURAL SCIENCES,SCIENCE & TECHNOLOGY,7838972,73156.49178,3651119,103144.3684
Ava Gardner,Smithfield,United States,1922,Female,ACTOR,FILM AND THEATRE,ARTS,7825820,29908.79695,4924706,150496.5385
Rick Santorum,Winchester,United States,1958,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,7820622,307425.0376,7131064,217239.5
Vanessa Redgrave,Greenwich,UNITED KINGDOM,1937,Female,ACTOR,FILM AND THEATRE,ARTS,7804325,104322.5228,5177179,177371.0227
Simon Baker,Launceston,AUSTRALIA,1969,Male,ACTOR,FILM AND THEATRE,ARTS,7802635,44944.56905,4890739,229489.2647
Sting,Wallsend,UNITED KINGDOM,1951,Male,MUSICIAN,MUSIC,ARTS,7797015,30089.25601,363897,139232.4107
Tony Hawk,Carlsbad,UNITED STATES,1968,Male,SKATER,INDIVIDUAL SPORTS,SPORTS,7796163,31996.60872,4021668,278434.3929
Bill Nighy,Caterham,UNITED KINGDOM,1949,Male,ACTOR,FILM AND THEATRE,ARTS,7762692,39572.65199,5071580,228314.4706
Michael Bay,Los Angeles,UNITED STATES,1965,Male,FILM DIRECTOR,FILM AND THEATRE,ARTS,7757630,48896.25278,4852763,221646.5714
Usher,Dallas,UNITED STATES,1978,Male,SINGER,MUSIC,ARTS,7756736,58205.44194,1035437,152092.8627
Aaron Eckhart,San Francisco-Bay Area,UNITED STATES,1968,Male,ACTOR,FILM AND THEATRE,ARTS,7754852,48835.55474,5087720,204075.0526
Cristina Fern�ndez de Kirchner,La Plata,ARGENTINA,1953,Female,POLITICIAN,GOVERNMENT,INSTITUTIONS,7751630,85955.75485,3015584,106186.7123
Kirstie Alley,Wichita,UNITED STATES,1951,Female,ACTOR,FILM AND THEATRE,ARTS,7746233,85652.55565,5717846,267111.4828
Dilma Rousseff,Belo Horizonte,BRAZIL,1947,Female,POLITICIAN,GOVERNMENT,INSTITUTIONS,7744700,118713.6878,1892209,104658.1081
Kenneth Branagh,Belfast,UNITED KINGDOM,1960,Male,ACTOR,FILM AND THEATRE,ARTS,7744213,43077.24254,4873268,209303.0541
James Earl Jones,Arkabutla,UNITED STATES,1931,Male,ACTOR,FILM AND THEATRE,ARTS,7738304,33284.99988,5930776,214952.8889
Albert Speer,Mannheim,GERMANY,1905,Male,ARCHITECT,DESIGN,ARTS,7724852,22472.3941,3782972,148554.8462
Geoffrey Rush,Toowoomba,AUSTRALIA,1951,Male,ACTOR,FILM AND THEATRE,ARTS,7709868,74948.66424,4268756,154197.36
Kathy Bates,Memphis,UNITED STATES,1948,Female,ACTOR,FILM AND THEATRE,ARTS,7692627,42374.66059,4805945,156992.3878
Eddie Van Halen,Nijmegen,NETHERLANDS,1955,Male,MUSICIAN,MUSIC,ARTS,7689134,24361.12879,4709271,256304.4667
Laurence Olivier,Dorking,UNITED KINGDOM,1907,Male,ACTOR,FILM AND THEATRE,ARTS,7687756,30951.23394,5043378,142365.8519
John Forbes Nash,Bluefield,United States,1928,Male,MATHEMATICIAN,MATH,SCIENCE & TECHNOLOGY,7683851,26663.02366,14909,134804.4035
Kevin Garnett,Greenville,UNITED STATES,1976,Male,BASKETBALL PLAYER,TEAM SPORTS,SPORTS,7681568,61078.65083,5426180,192039.2
Gillian Anderson,Chicago,UNITED STATES,1968,Female,ACTOR,FILM AND THEATRE,ARTS,7681270,49471.64723,5077459,182887.381
Julia Louis-Dreyfus,New York,UNITED STATES,1961,Female,ACTOR,FILM AND THEATRE,ARTS,7680588,39208.03111,6615320,274306.7143
Rock Hudson,Chicago,UNITED STATES,1925,Male,ACTOR,FILM AND THEATRE,ARTS,7679845,33934.53583,4976623,178601.0465
Lu�s Figo,Lisbon,PORTUGAL,1972,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,7676211,37163.1002,2595204,139567.4727
Edinson Cavani,Salto,URUGUAY,1987,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,7668318,121093.3227,2756396,174279.9545
Ingmar Bergman,Uppsala,SWEDEN,1918,Male,FILM DIRECTOR,FILM AND THEATRE,ARTS,7656977,19317.28727,3057021,79760.17708
Jay Leno,Lower Hudson Valley,United States,1950,Male,PRESENTER,MEDIA PERSONALITY,PUBLIC FIGURE,7642643,58385.41808,6224468,238832.5938
Mike Shinoda,Los Angeles,UNITED STATES,1977,Male,MUSICIAN,MUSIC,ARTS,7642056,26832.95591,4434484,155960.3265
Peter Sellers,Portsmouth,United Kingdom,1925,Male,ACTOR,FILM AND THEATRE,ARTS,7640811,25317.60128,4930036,162570.4468
Bing Crosby,Tacoma,UNITED STATES,1903,Male,SINGER,MUSIC,ARTS,7640264,78222.2286,5913623,144155.9245
Beck Hansen,Los Angeles,UNITED STATES,1970,Male,MUSICIAN,MUSIC,ARTS,7637960,20726.47337,6679982,231453.3333
Roberto Baggio,Caldogno,ITALY,1967,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,7630679,33746.92027,2133934,138739.6182
James Woods,Vernal,United States,1947,Male,ACTOR,FILM AND THEATRE,ARTS,7618388,29476.14656,5154653,200483.8947
Lauren Bacall,New York,UNITED STATES,1924,Female,ACTOR,FILM AND THEATRE,ARTS,7600215,34618.81423,5373532,180957.5
Daryl Hannah,Chicago,UNITED STATES,1960,Female,ACTOR,FILM AND THEATRE,ARTS,7595872,31499.19427,4728167,217024.9143
Benicio del Toro,San Germ�n,PUERTO RICO,1967,Male,ACTOR,FILM AND THEATRE,ARTS,7594841,34860.50074,4554907,199864.2368
Pierre Bourdieu,Denguin,France,1930,Male,SOCIOLOGIST,SOCIAL SCIENCES,SCIENCE & TECHNOLOGY,7591273,34145.12969,2011179,168694.9556
Raquel Welch,Chicago,UNITED STATES,1940,Female,ACTOR,FILM AND THEATRE,ARTS,7577310,39548.45712,5854851,252577
James Stewart,Indiana,United States,1908,Male,ACTOR,FILM AND THEATRE,ARTS,7573747,68475.74154,4441506,140254.5741
Laura Pausini,Solarolo,ITALY,1974,Female,SINGER,MUSIC,ARTS,7570764,35033.76276,1469948,157724.25
Elizabeth Bowes-Lyon,Hitchin,UNITED KINGDOM,1900,Female,NOBLEMAN,GOVERNMENT,INSTITUTIONS,7569535,98921.90865,3350738,180227.0238
Method Man,Long Island,UNITED STATES,1971,Male,SINGER,MUSIC,ARTS,7559157,16214.37259,5148900,269969.8929
Luiz In�cio Lula da Silva,Caet�s,BRAZIL,1945,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,7558871,54144.53744,1628304,94485.8875
Mario G�tze,Memmingen,GERMANY,1992,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,7558474,147789.9231,2745394,184353.0244
Emmanuel Adebayor,Lom�,TOGO,1984,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,7558035,55700.93864,3675853,157459.0625
Zhang Ziyi,Beijing,China,1979,Female,ACTOR,FILM AND THEATRE,ARTS,7541293,37040.80262,4405404,175378.907
Richard Burton,Pontrhydyfen,UNITED KINGDOM,1925,Male,ACTOR,FILM AND THEATRE,ARTS,7541157,101035.0687,5347856,163938.1957
Sterling Knight,Hilton Head Island,United States,1989,Male,ACTOR,FILM AND THEATRE,ARTS,7536608,76536.07151,4250006,279133.6296
Terry Pratchett,Beaconsfield,UNITED KINGDOM,1948,Male,WRITER,LANGUAGE,HUMANITIES,7534115,19166.79909,3850395,163785.1087
Christian Slater,New York,UNITED STATES,1969,Male,ACTOR,FILM AND THEATRE,ARTS,7533172,30686.1619,4639259,228277.9394
Peter Wentz,Chicago,United States,1979,Male,MUSICIAN,MUSIC,ARTS,7522450,36856.26748,5878745,278609.2593
Franz Beckenbauer,Munich,GERMANY,1945,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,7520144,37267.65156,1903694,134288.2857
Ennio Morricone,Rome,ITALY,1928,Male,COMPOSER,MUSIC,ARTS,7516230,24072.27953,2754216,139189.4444
Taio Cruz,London,UNITED KINGDOM,1985,Male,SINGER,MUSIC,ARTS,7513740,90709.78712,4925386,268347.8571
Buzz Aldrin,Glen Ridge,United States,1930,Male,ASTRONAUT,EXPLORERS,EXPLORATION,7507662,74898.27373,4939808,112054.6567
Catherine Deneuve,Paris,FRANCE,1943,Female,ACTOR,FILM AND THEATRE,ARTS,7507485,36239.44691,2569641,144374.7115
Vinnie Jones,Watford,UNITED KINGDOM,1965,Male,ACTOR,FILM AND THEATRE,ARTS,7503643,41602.84346,4936508,277912.7037
Joan Crawford,San Antonio,UNITED STATES,1905,Female,ACTOR,FILM AND THEATRE,ARTS,7502647,29062.16819,5662738,163101.0217
Andrew Lloyd Webber,London,UNITED KINGDOM,1948,Male,COMPOSER,MUSIC,ARTS,7498163,28757.45957,5129255,163003.5435
Casey Affleck,Falmouth,UNITED STATES,1975,Male,ACTOR,FILM AND THEATRE,ARTS,7497007,37382.7183,4880576,249900.2333
Cindy Crawford,DeKalb,UNITED STATES,1966,Female,MODEL,MEDIA PERSONALITY,PUBLIC FIGURE,7486486,28703.06222,4628726,197012.7895
Robert Mugabe,Harare,Zimbabwe,1924,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,7484364,53251.69462,4967370,89099.57143
Harvey Keitel,New York,UNITED STATES,1939,Male,ACTOR,FILM AND THEATRE,ARTS,7483932,27985.36846,4209093,191895.6923
Terry Gilliam,Minneapolis,UNITED STATES,1940,Male,ACTOR,FILM AND THEATRE,ARTS,7477354,29251.29377,4070835,182374.4878
Umberto Eco,Alessandria,ITALY,1932,Male,WRITER,LANGUAGE,HUMANITIES,7477228,24157.43884,2034344,101043.6216
John Terry,Barking,UNITED KINGDOM,1980,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,7477045,54302.14802,5013776,124617.4167
Ray Liotta,Newark,UNITED STATES,1954,Male,ACTOR,FILM AND THEATRE,ARTS,7471834,29146.33278,4724103,233494.8125
Salvador Allende,Valpara�so,CHILE,1908,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,7470018,39603.05083,1969538,105211.5211
Adriano Leite Ribeiro,Rio de Janeiro,BRAZIL,1982,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,7467240,32113.23882,2583921,155567.5
John Denver,Roswell,United States,1943,Male,SINGER,MUSIC,ARTS,7464749,17747.6557,5470760,196440.7632
George Best,Belfast,UNITED KINGDOM,1946,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,7456666,23290.17156,3613157,146209.1373
Fabio Cannavaro,Naples,ITALY,1973,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,7454939,44939.07459,2580873,135544.3455
Kimi R�ikk�nen,Espoo,FINLAND,1979,Male,RACECAR DRIVER,INDIVIDUAL SPORTS,SPORTS,7450025,51644.32014,2858800,109559.1912
Dimitar Berbatov,Blagoevgrad,BULGARIA,1981,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,7447164,59745.09684,4008664,155149.25
Zachary Levi,Lake Charles,UNITED STATES,1980,Male,ACTOR,FILM AND THEATRE,ARTS,7444123,60401.29039,5355373,275708.2593
Lauren Graham,Honolulu,UNITED STATES,1967,Female,ACTOR,FILM AND THEATRE,ARTS,7443660,23257.5122,4643140,256677.931
Madhuri Dixit,Mumbai,India,1967,Female,ACTOR,FILM AND THEATRE,ARTS,7440035,61127.09755,6864854,218824.5588
Philip Seymour Hoffman,Rochester,UNITED STATES,1967,Male,ACTOR,FILM AND THEATRE,ARTS,7419749,34220.82557,4652627,161298.8913
Robert Oppenheimer,New York,UNITED STATES,1904,Male,PHYSICIST,NATURAL SCIENCES,SCIENCE & TECHNOLOGY,7401788,43113.30371,4201792,132174.7857
Evander Holyfield,Atmore,UNITED STATES,1962,Male,BOXER,INDIVIDUAL SPORTS,SPORTS,7397746,32644.14207,4635897,255094.6897
Brandy Norwood,McComb,UNITED STATES,1979,Female,SINGER,MUSIC,ARTS,7385806,43973.60294,6728708,238251.8065
Ernest Borgnine,Hamden,UNITED STATES,1917,Male,ACTOR,FILM AND THEATRE,ARTS,7382027,189076.0718,5143386,141962.0577
MC Hammer,San Francisco-Bay Area,UNITED STATES,1962,Male,SINGER,MUSIC,ARTS,7381741,30349.05368,4883303,263633.6071
Rafael van der Vaart,Heemskerk,NETHERLANDS,1983,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,7377822,53087.02339,2947187,144663.1765
Mickey Rooney,New York,UNITED STATES,1920,Male,ACTOR,FILM AND THEATRE,ARTS,7372335,37772.94693,5836278,237817.2581
Michael Crichton,Chicago,UNITED STATES,1942,Male,WRITER,LANGUAGE,HUMANITIES,7368921,88112.34152,5114968,156785.5532
John von Neumann,Budapest,Hungary,1903,Male,MATHEMATICIAN,MATH,SCIENCE & TECHNOLOGY,7367770,23925.15199,2489711,106779.2754
Darren Aronofsky,New York,UNITED STATES,1969,Male,FILM DIRECTOR,FILM AND THEATRE,ARTS,7362147,64433.68537,4560515,193740.7105
Patricia Arquette,Chicago,UNITED STATES,1968,Female,ACTOR,FILM AND THEATRE,ARTS,7360623,24177.73447,4361038,223049.1818
Robert Noyce,Burlington,United States,1927,Male,INVENTOR,INVENTION,SCIENCE & TECHNOLOGY,7360270,737803.9668,3545208,230008.4375
Michael Bloomberg,Boston,United States,1942,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,7358680,48412.53622,5783366,167242.7273
Matt Groening,Portland,UNITED STATES,1954,Male,COMIC ARTIST,DESIGN,ARTS,7357981,20650.0368,3868967,141499.6346
Erik Erikson,Frankfurt,Germany,1902,Male,PSYCHOLOGIST,SOCIAL SCIENCES,SCIENCE & TECHNOLOGY,7357492,26012.15711,3465478,216396.8235
Ars�ne Wenger,Strasbourg,FRANCE,1949,Male,COACH,TEAM SPORTS,SPORTS,7356672,40932.0396,3866788,129064.4211
Lennox Lewis,West Ham,United Kingdom,1965,Male,BOXER,INDIVIDUAL SPORTS,SPORTS,7354617,41080.2234,4774708,262664.8929
Keith Moon,Wembley,United Kingdom,1946,Male,MUSICIAN,MUSIC,ARTS,7354518,27524.73141,4866049,253604.069
Arthur Miller,New York,UNITED STATES,1915,Male,WRITER,LANGUAGE,HUMANITIES,7351440,24887.18323,5035701,116689.5238
Maurice Sendak,New York,UNITED STATES,1928,Male,WRITER,LANGUAGE,HUMANITIES,7350727,558011.8681,3826946,245024.2333
Boris Yeltsin,Butka,Russia,1931,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,7336570,24080.94735,3314959,80621.64835
Ashlee Simpson-Wentz,Waco,United States,1984,Female,SINGER,MUSIC,ARTS,7333603,26644.322,4846012,203711.1944
Ian Curtis,Stretford,UNITED KINGDOM,1956,Male,MUSICIAN,MUSIC,ARTS,7327927,20825.59722,3950877,209369.3429
Maite Perroni,Mexico City,MEXICO,1983,Female,ACTOR,FILM AND THEATRE,ARTS,7327803,51173.85062,2242364,281838.5769
Federico Fellini,Rimini,ITALY,1920,Male,FILM DIRECTOR,FILM AND THEATRE,ARTS,7312692,32633.64879,2434349,87055.85714
Fat Joe,New York,UNITED STATES,1970,Male,SINGER,MUSIC,ARTS,7311191,30933.69679,5312542,270784.8519
Don Cheadle,Kansas City,UNITED STATES,1964,Male,ACTOR,FILM AND THEATRE,ARTS,7310180,36568.63081,5184439,243672.6667
Colin Powell,New York,UNITED STATES,1937,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,7299883,53641.99962,5578062,158693.1087
Manu Chao,Paris,FRANCE,1961,Male,SINGER,MUSIC,ARTS,7298542,16693.74015,1876006,214663
Sathya Sai Baba,Puttaparthi,India,1926,Male,PRODUCER,BUSINESS,BUSINESS & LAW,7296971,180163.6688,3878646,143077.8627
Leonid Brezhnev,Dniprodzerzhynsk,Ukraine,1906,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,7293899,24143.78071,3174230,95972.35526
Peter O'Toole,Connemara,Ireland,1932,Male,ACTOR,FILM AND THEATRE,ARTS,7293617,83270.86539,4843421,162080.3778
Jessica Chastain,Sacramento,UNITED STATES,1977,Female,ACTOR,FILM AND THEATRE,ARTS,7292340,173249.3629,5466899,251460
Jessica Lange,Cloquet,UNITED STATES,1949,Female,ACTOR,FILM AND THEATRE,ARTS,7291321,77112.33835,4599914,158506.9783
Scottie Pippen,Hamburg,UNITED STATES,1965,Male,BASKETBALL PLAYER,TEAM SPORTS,SPORTS,7287230,45650.37269,5043056,191769.2105
Michelle Monaghan,Winthrop,UNITED STATES,1976,Female,ACTOR,FILM AND THEATRE,ARTS,7279155,35311.39678,4641693,251005.3448
Nicholas Sparks,Omaha,UNITED STATES,1965,Male,WRITER,LANGUAGE,HUMANITIES,7278422,71687.14208,2349865,227450.6875
Felix Baumgartner,Salzburg,Austria,1969,Male,ATHLETE,INDIVIDUAL SPORTS,SPORTS,7276101,508229.7092,3552287,127650.8947
Yulia Tymoshenko,Dnipropetrovsk,UKRAINE,1960,Female,POLITICIAN,GOVERNMENT,INSTITUTIONS,7275706,109727.0823,3073155,113682.9063
Yngwie J. Malmsteen,Stockholm,SWEDEN,1963,Male,MUSICIAN,MUSIC,ARTS,7275280,12397.13858,3219099,196629.1892
Sean Astin,Los Angeles,UNITED STATES,1971,Male,ACTOR,FILM AND THEATRE,ARTS,7273148,32099.12292,4632492,213916.1176
Sade Adu,Ibadan,Nigeria,1959,Female,SINGER,MUSIC,ARTS,7264107,59161.80733,5033198,191160.7105
Pau Gasol,Barcelona,SPAIN,1980,Male,BASKETBALL PLAYER,TEAM SPORTS,SPORTS,7259831,58988.73664,4455415,191048.1842
Joan Baez,New York,UNITED STATES,1941,Female,SINGER,MUSIC,ARTS,7258483,25401.38255,4227887,131972.4182
Toni Braxton,Severn,UNITED STATES,1967,Female,SINGER,MUSIC,ARTS,7255193,35221.21861,5718159,234038.4839
Joey Jordison,Des Moines,UNITED STATES,1975,Male,MUSICIAN,MUSIC,ARTS,7245723,25367.52143,3822298,249852.5172
Mike Mizanin,Parma,United States,1980,Male,WRESTLER,INDIVIDUAL SPORTS,SPORTS,7243111,80837.4658,5025198,249762.4483
Ray Bradbury,Waukegan,UNITED STATES,1920,Male,WRITER,LANGUAGE,HUMANITIES,7242711,131477.2693,4128964,97874.47297
Petr ?ech,Pilsen,CZECH REPUBLIC,1982,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,7237347,96059.56156,2813269,129238.3393
Armin van Buuren,Leiden,NETHERLANDS,1976,Male,MUSICIAN,MUSIC,ARTS,7236937,34784.61789,3263557,168300.8605
Hannah Arendt,Hanover,GERMANY,1906,Female,PHILOSOPHER,PHILOSOPHY,HUMANITIES,7230994,55537.07344,1972694,144619.88
Briana Banks,Munich,Germany,1978,Female,PORNOGRAPHIC ACTOR,MEDIA PERSONALITY,PUBLIC FIGURE,7229286,27428.38215,4026030,278049.4615
Edgar Davids,Paramaribo,SURINAME,1973,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,7219288,36067.98146,2518015,171887.8095
Karl Urban,Wellington,NEW ZEALAND,1972,Male,ACTOR,FILM AND THEATRE,ARTS,7219226,63077.24381,5600745,240640.8667
Ilona Staller,Budapest,HUNGARY,1951,Female,PORNOGRAPHIC ACTOR,MEDIA PERSONALITY,PUBLIC FIGURE,7208936,73630.01565,2297334,240297.8667
Melanie Brown,Harehills,United Kingdom,1975,Female,SINGER,MUSIC,ARTS,7197549,62537.61505,5297785,266575.8889
Missy Elliott,Portsmouth,United States,1971,Female,SINGER,MUSIC,ARTS,7191076,16107.2369,5436964,239702.5333
Roy Lichtenstein,New York,UNITED STATES,1923,Male,ARTIST,FINE ARTS,ARTS,7183767,32231.12482,4264894,199549.0833
Neve Campbell,Guelph,CANADA,1973,Female,ACTOR,FILM AND THEATRE,ARTS,7175289,49702.74024,4675553,193926.7297
Warren Beatty,Richmond,UNITED STATES,1937,Male,ACTOR,FILM AND THEATRE,ARTS,7174624,33529.44734,4967662,159436.0889
Filippo Inzaghi,Piacenza,ITALY,1973,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,7168959,52892.02936,2250343,155846.9348
Layne Staley,Kirkland,United States,1967,Male,MUSICIAN,MUSIC,ARTS,7164898,27592.34477,4990540,275573
Sean Kingston,Miami,UNITED STATES,1990,Male,SINGER,MUSIC,ARTS,7160883,47337.24145,4893078,210614.2059
Jennifer Tilly,Los Angeles,United States,1958,Female,ACTOR,FILM AND THEATRE,ARTS,7160299,38010.69865,5613262,255724.9643
Timothy McVeigh,Lockport,UNITED STATES,1968,Male,EXTREMIST,OUTLAWS,PUBLIC FIGURE,7153382,80059.51132,5829165,230754.2581
Joss Stone,Dover,UNITED KINGDOM,1987,Female,SINGER,MUSIC,ARTS,7152295,37969.62701,4161773,275088.2692
Trey Parker,Denver,UNITED STATES,1969,Male,FILM DIRECTOR,FILM AND THEATRE,ARTS,7146708,27670.00291,6003579,230538.9677
Allen Ginsberg,Newark,UNITED STATES,1926,Male,WRITER,LANGUAGE,HUMANITIES,7134493,21004.54719,4788007,137201.7885
Ginnifer Goodwin,Memphis,UNITED STATES,1978,Female,ACTOR,FILM AND THEATRE,ARTS,7130053,66933.35281,5051830,274232.8077
Anne Heche,Aurora,UNITED STATES,1969,Female,ACTOR,FILM AND THEATRE,ARTS,7126482,31432.65371,4761083,245740.7586
Peter Falk,New York,UNITED STATES,1927,Male,ACTOR,FILM AND THEATRE,ARTS,7123374,143888.0264,3558197,161894.8636
Luca Toni,Pavullo nel Frignano,ITALY,1977,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,7118368,44864.02802,2223782,169484.9524
Rhona Mitra,London,UNITED KINGDOM,1975,Female,ACTOR,FILM AND THEATRE,ARTS,7115854,28402.1359,4753813,263550.1481
Alexis S�nchez,Tocopilla,CHILE,1988,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,7100221,116444.4278,2131863,157782.6889
Jerry Seinfeld,New York,UNITED STATES,1954,Male,COMEDIAN,FILM AND THEATRE,ARTS,7093958,14883.92677,5964929,208645.8235
Park Ji-Sung,Goheung County,South Korea,1981,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,7085550,56992.48319,3051689,138932.3529
