name,birthcity,countryName,birthyear,gender,occupation,industry,domain,TotalPageViews,StdDevPageViews,PageViewsEnglish,AverageViews,bad_data,
Gianluca Zambrotta,Como,ITALY,1977,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,3041110,17553.12288,1051338,70723.48837,,
Gerard Piqué,Barcelona,SPAIN,1987,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,14972669,162308.1682,5555888,262678.4035,,
Kieran Richardson,Greenwich,UNITED KINGDOM,1984,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,752916,3616.102587,545468,28958.30769,,
Chris Eagles,Hemel Hempstead,UNITED KINGDOM,1985,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,682089,4767.946614,489080,24360.32143,,
Fuzûlî,Karbala,Iraq,1494,Male,WRITER,LANGUAGE,HUMANITIES,1163834,9872.070334,88893,25862.97778,,
Nelson de Jesus Silva,Irará,BRAZIL,1973,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1900007,12096.41501,746,47500.175,,
Alyona Bondarenko,Kryvyi Rih,UKRAINE,1984,Female,TENNIS PLAYER,INDIVIDUAL SPORTS,SPORTS,388398,2739.047725,191329,12946.6,,
Ahmed Hossam,Cairo,EGYPT,1983,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,908950,5250.363934,61287,31343.10345,,
Vincent Kompany,Uccle,BELGIUM,1986,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,3356078,38414.47922,1814393,88317.84211,,
Demetrio Albertini,Besana in Brianza,Italy,1971,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1012155,3883.312215,288618,33738.5,,
Albert Claude,Leuven,BELGIUM,1899,Male,BIOLOGIST,NATURAL SCIENCES,SCIENCE & TECHNOLOGY,247200,828.8124537,70354,7270.588235,,
Dan Castellaneta,Chicago,UNITED STATES,1957,Male,ACTOR,FILM AND THEATRE,ARTS,4634359,11028.95199,3355281,144823.7188,,
Vincent Candela,Bédarieux,France,1973,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,574374,2548.655728,129505,20513.35714,,
Alan Hutton,Glasgow,UNITED KINGDOM,1984,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,842752,5090.349782,608398,31213.03704,,
Edmond H. Fischer,Shanghai,China,1920,Male,CHEMIST,NATURAL SCIENCES,SCIENCE & TECHNOLOGY,200097,741.9661743,74667,6899.896552,,
Edwin G. Krebs,Lansing,UNITED STATES,1918,Male,CHEMIST,NATURAL SCIENCES,SCIENCE & TECHNOLOGY,198134,837.2555415,65357,6391.419355,,
Philippe Noiret,Lille,FRANCE,1930,Male,ACTOR,FILM AND THEATRE,ARTS,1766149,7544.148319,237155,41073.23256,,
Lady Gaga,New York,UNITED STATES,1986,Female,MUSICIAN,MUSIC,ARTS,104562647,1002621.618,56998631,786185.3158,,
Ai Sugiyama,Yokohama,JAPAN,1975,Female,TENNIS PLAYER,INDIVIDUAL SPORTS,SPORTS,1031368,7542.594453,202158,38198.81481,,
Gaizka Mendieta,Bilbao,SPAIN,1974,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1768679,6357.985791,665700,63167.10714,,
Adolph von Menzel,Wrocław,POLAND,1815,Male,ARTIST,FINE ARTS,ARTS,618099,1939.820184,106130,22892.55556,,
Grzegorz Lato,Malbork,POLAND,1950,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1110059,10110.89265,200957,37001.96667,,
Wolfgang Schäuble,Freiburg,Germany,1942,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,2459381,14650.14838,316965,94591.57692,,
Heikki Kovalainen,Suomussalmi,FINLAND,1981,Male,RACECAR DRIVER,INDIVIDUAL SPORTS,SPORTS,1590543,9006.500253,619390,36148.70455,,
Álvaro Recoba,Montevideo,URUGUAY,1976,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,2410799,12398.48261,614077,68879.97143,,
Nikolai Andrianov,Vladimir,Russia,1952,Male,GYMNAST,INDIVIDUAL SPORTS,SPORTS,396784,20314.64275,213157,12399.5,,
T.I.,Atlanta,UNITED STATES,1980,Male,SINGER,MUSIC,ARTS,22573624,129843.9,19677608,627045.1111,,
Corneille Heymans,Ghent,BELGIUM,1892,Male,PHYSICIAN,MEDICINE,SCIENCE & TECHNOLOGY,203568,810.2652686,42938,6566.709677,,
John Robert Schrieffer,Chicago,UNITED STATES,1931,Male,PHYSICIST,NATURAL SCIENCES,SCIENCE & TECHNOLOGY,349768,2533.726393,160890,9453.189189,,
Max Theiler,Pretoria,SOUTH AFRICA,1899,Male,BIOLOGIST,NATURAL SCIENCES,SCIENCE & TECHNOLOGY,267257,835.4934197,85032,7223.162162,,
Thomas Huckle Weller,Ann Arbor,UNITED STATES,1915,Male,BIOLOGIST,NATURAL SCIENCES,SCIENCE & TECHNOLOGY,162639,630.9522551,45567,5808.535714,,
André Frédéric Cournand,Paris,France,1895,Male,PHYSICIAN,MEDICINE,SCIENCE & TECHNOLOGY,144958,587.1094125,34276,4831.933333,,
Charles Brenton Huggins,Halifax,CANADA,1901,Male,PHYSICIAN,MEDICINE,SCIENCE & TECHNOLOGY,160868,685.9890107,37407,5189.290323,,
Dr. Seuss,Springfield,UNITED STATES,1904,Male,WRITER,LANGUAGE,HUMANITIES,11942366,126113.2669,10323156,398078.8667,,
Carrie Underwood,Muskogee,United States,1983,Female,SINGER,MUSIC,ARTS,13205316,54212.5631,11235502,377294.7429,,
Roger Guillemin,Dijon,FRANCE,1924,Male,BIOLOGIST,NATURAL SCIENCES,SCIENCE & TECHNOLOGY,194417,755.9754826,59489,6075.53125,,
Francis de Sales,Savoy,France,1567,Male,RELIGIOUS FIGURE,RELIGION,INSTITUTIONS,1430826,11187.67594,468901,38670.97297,,
Feist,Amherst,Canada,1976,Female,SINGER,MUSIC,ARTS,1259490,12620.7963,245698,46647.77778,,
Juan Pablo Sorín,Buenos Aires,ARGENTINA,1976,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1193847,4192.580791,350561,37307.71875,,
Chavela Vargas,San Joaquín de Flores,Costa Rica,1919,Female,SINGER,MUSIC,ARTS,2430713,78766.7246,457383,90026.40741,,
Herman Cain,Memphis,UNITED STATES,1945,Male,BUSINESSPERSON,BUSINESS,BUSINESS & LAW,4248918,157236.5441,4024468,137061.871,,
John Carew,Lørenskog,NORWAY,1979,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,2561042,25035.35012,1208745,67395.84211,,
Alphonsus Liguori,Piscinola-Marianella,Italy,1696,Male,PHYSICIAN,MEDICINE,SCIENCE & TECHNOLOGY,556704,5194.282415,143720,18556.8,,
Ivan Ljubičić,Banja Luka,Bosnia and Herzegovina,1979,Male,TENNIS PLAYER,INDIVIDUAL SPORTS,SPORTS,788042,9912.158119,386099,27173.86207,,
Patty Schnyder,Basel,SWITZERLAND,1978,Female,TENNIS PLAYER,INDIVIDUAL SPORTS,SPORTS,543252,3325.398142,219170,18108.4,,
Mahmoud Darwish,Al-Birwa,Israel,1941,Male,WRITER,LANGUAGE,HUMANITIES,2184188,16091.56259,458095,64240.82353,,
Mikhail Youzhny,Moscow,Russia,1982,Male,TENNIS PLAYER,INDIVIDUAL SPORTS,SPORTS,736686,10486.91293,457253,23021.4375,,
François-Adrien Boïeldieu,Rouen,FRANCE,1775,Male,COMPOSER,MUSIC,ARTS,122713,820.1278383,39761,4544.925926,,
Flavia Pennetta,Brindisi,ITALY,1982,Female,TENNIS PLAYER,INDIVIDUAL SPORTS,SPORTS,1251360,13055.50788,482448,36804.70588,,
Robin Söderling,Tibro,SWEDEN,1984,Male,TENNIS PLAYER,INDIVIDUAL SPORTS,SPORTS,2120395,35077.60802,1000589,57307.97297,,
Xavier Malisse,Kortrijk,BELGIUM,1980,Male,TENNIS PLAYER,INDIVIDUAL SPORTS,SPORTS,548857,7088.477347,249270,21109.88462,,
Viktor Vasnetsov,Kirov,Russia,1848,Male,PAINTER,FINE ARTS,ARTS,630245,1903.422252,295501,17506.80556,,
Ivan Shishkin,Yelabuga,Russia,1832,Male,PAINTER,FINE ARTS,ARTS,519848,2497.500843,198535,13680.21053,,
Dirk Kuyt,Katwijk aan Zee,Netherlands,1980,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,5022460,61179.46855,2296424,106860.8511,,
Roberto Di Matteo,Schaffhausen,SWITZERLAND,1970,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,4145398,118912.0622,2190320,112037.7838,,
Jean Tigana,Bamako,MALI,1955,Male,COACH,TEAM SPORTS,SPORTS,983785,6522.22554,330381,35135.17857,,
Nikolay Basov,Usman,Russia,1922,Male,PHYSICIST,NATURAL SCIENCES,SCIENCE & TECHNOLOGY,264942,1109.803984,71736,6462,,
Carlo Buonaparte,Ajaccio,FRANCE,1746,Male,LAWYER,LAW,BUSINESS & LAW,688818,2076.6071,255555,25511.77778,,
Alvin E. Roth,New York,UNITED STATES,1951,Male,ECONOMIST,SOCIAL SCIENCES,SCIENCE & TECHNOLOGY,307506,14283.49527,190538,10250.2,,
Robert Duvall,San Diego,UNITED STATES,1931,Male,ACTOR,FILM AND THEATRE,ARTS,8806354,34854.76357,5609572,179721.5102,,
Salomon Kalou,Abidjan,Ivory Coast,1985,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,3155669,24028.08039,1636482,70125.97778,,
Gino Bartali,Florence,ITALY,1914,Male,CYCLIST,INDIVIDUAL SPORTS,SPORTS,805509,5940.029439,137244,29833.66667,,
Apollodorus of Damascus,Damascus,Syria,101,Male,ARCHITECT,DESIGN,ARTS,402541,1504.361175,135322,11181.69444,,
Liv Tyler,New York,UNITED STATES,1977,Female,ACTOR,FILM AND THEATRE,ARTS,18678911,94551.98198,9824460,381202.2653,,
John Legend,Springfield,UNITED STATES,1978,Male,MUSICIAN,MUSIC,ARTS,7870945,34964.09906,6424677,281105.1786,,
Cosimo II de' Medici,26,,Europe,1590,Male,NOBLEMAN,GOVERNMENT,INSTITUTIONS,11.4958445,970.4710863,175689,23.09121636,
Ferdinando I de' Medici,27,,Europe,1549,Male,NOBLEMAN,GOVERNMENT,INSTITUTIONS,9.316163614,1527.982938,208267,22.87797563,
Francesco I de' Medici,26,,Europe,1541,Male,NOBLEMAN,GOVERNMENT,INSTITUTIONS,9.413363764,3129.26225,296101,22.85217306,
Nancy Ajram,Achrafieh,LEBANON,1983,Female,SINGER,MUSIC,ARTS,4111030,28833.32857,1771158,102775.75,,
Jafar Panahi,Mianeh,Iran,1960,Male,FILM DIRECTOR,FILM AND THEATRE,ARTS,674843,7962.978224,336557,21769.12903,,
Cee-Lo,Atlanta,UNITED STATES,1974,Male,SINGER,MUSIC,ARTS,11439808,189409.798,9919693,369026.0645,,
Nynetjer,Other,Unknown,-2750,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,164070,608.1749737,46817,5469,,
Aiden McGeady,Paisley,UNITED KINGDOM,1986,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1382161,10104.55993,985192,43192.53125,,
Djet,Other,Unknown,-3000,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,240175,630.1493098,86426,6671.527778,,
Den,Other,Unknown,-3000,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,244134,953.7266635,231,6781.5,,
Sekhemkhet,Other,Unknown,-2650,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,225371,759.8376044,86827,8048.964286,,
Huni,Other,Unknown,-2630,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,284560,953.3247992,108767,9179.354839,,
Mario Capecchi,Verona,ITALY,1937,Male,BIOLOGIST,NATURAL SCIENCES,SCIENCE & TECHNOLOGY,525459,1636.081391,193878,15013.11429,,
Shepseskaf,Other,Unknown,-2550,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,205459,677.4549936,63828,7084.793103,,
Userkaf,Other,Unknown,-2500,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,248850,847.2725645,73415,8581.034483,,
Neferirkare Kakai,Other,Unknown,-2500,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,171810,473.9819719,63373,6363.333333,,
Panaetius,Rhodes,Greece,-185,Male,PHILOSOPHER,PHILOSOPHY,HUMANITIES,179867,550.9973951,42216,6661.740741,,
Nguyễn Tấn Dũng,Ca Mau,Vietnam,1949,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,3189210,30287.23007,227289,93800.29412,,
Intef I,Other,Unknown,-2100,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,119984,488.9830686,42645,4614.769231,,
Aldair,Ilhéus,Brazil,1965,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,995816,3302.469241,338484,36882.07407,,
Luís Fabiano,Campinas,BRAZIL,1980,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,3824730,39985.35912,1477709,103371.0811,,
Mariano José de Larra,Madrid,SPAIN,1809,Male,WRITER,LANGUAGE,HUMANITIES,1029780,4786.018288,98154,39606.92308,,
Ladislao Kubala,Budapest,HUNGARY,1927,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,846889,6922.075454,191914,31366.25926,,
Greg Cipes,Coral Springs,UNITED STATES,1980,Male,ACTOR,FILM AND THEATRE,ARTS,764235,5912.079782,714695,28305,,
Dale T. Mortensen,Enterprise,United States,1939,Male,ECONOMIST,SOCIAL SCIENCES,SCIENCE & TECHNOLOGY,235177,6732.0342,116667,8109.551724,,
Ted Danson,San Diego,UNITED STATES,1947,Male,ACTOR,FILM AND THEATRE,ARTS,6035357,36608.80845,4580241,223531.7407,,
Kumi Koda,Kyoto,JAPAN,1982,Female,SINGER,MUSIC,ARTS,6403379,45749.94149,664161,228692.1071,,
Kitaro,Toyohashi,JAPAN,1953,Male,MUSICIAN,MUSIC,ARTS,1405221,7646.395989,367207,45329.70968,,
Allan Simonsen,Vejle,DENMARK,1952,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,746833,11712.30975,216505,24091.3871,,
Saif Ali Khan,New Delhi,India,1970,Male,ACTOR,FILM AND THEATRE,ARTS,9663628,104318.7274,8886715,301988.375,,
Marcello Lippi,Viareggio,ITALY,1948,Male,COACH,TEAM SPORTS,SPORTS,2704614,20016.17159,820146,69349.07692,,
Georges J. F. Köhler,Munich,Germany,1946,Male,BIOLOGIST,NATURAL SCIENCES,SCIENCE & TECHNOLOGY,164456,792.2858729,45029,5873.428571,,
Holly Marie Combs,San Diego,UNITED STATES,1973,Female,ACTOR,FILM AND THEATRE,ARTS,6728960,31951.35296,3664077,210280,,
Álvaro Colom,Guatemala City,GUATEMALA,1951,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,627703,3845.858765,245076,20923.43333,,
Stan Lee,New York,UNITED STATES,1922,Male,COMIC ARTIST,DESIGN,ARTS,14144590,118807.8506,8534040,307491.087,,
Norman Finkelstein,New York,UNITED STATES,1953,Male,POLITICAL SCIENTIST,SOCIAL SCIENCES,SCIENCE & TECHNOLOGY,1530890,10284.45225,1067914,58880.38462,,
Akira Yoshizawa,Kaminokawa,JAPAN,1911,Male,ARTIST,FINE ARTS,ARTS,3847391,413084.4383,1559565,124109.3871,,
Joan of France,26,,Europe,1464,Female,NOBLEMAN,GOVERNMENT,INSTITUTIONS,7.377600416,977.6324257,157820,22.62087128,
Gigliola Cinquetti,Verona,ITALY,1947,Female,SINGER,MUSIC,ARTS,1392724,8366.164038,213788,46424.13333,,
Grand Duchess Maria Nikolaevna of Russia,Petergof,Russia,1899,Female,NOBLEMAN,GOVERNMENT,INSTITUTIONS,236529,1420.578725,3267,9097.269231,,
Rebiya Kadeer,Altay,China,1947,Female,BUSINESSPERSON,BUSINESS,BUSINESS & LAW,695922,20847.28063,274099,24854.35714,,
Louise Michel,Vroncourt-la-Côte,France,1830,Female,SOCIAL ACTIVIST,ACTIVISM,PUBLIC FIGURE,1134059,7508.804583,114218,43617.65385,,
Horst Ludwig Störmer,Frankfurt,Germany,1949,Male,PHYSICIST,NATURAL SCIENCES,SCIENCE & TECHNOLOGY,222872,1119.630592,51350,5714.666667,,
Anton Praetorius,Lippstadt,Germany,1560,Male,WRITER,LANGUAGE,HUMANITIES,210454,2507.402164,37635,7257.034483,,
Nelson Angelo Piquet,Heidelberg,Germany,1985,Male,RACECAR DRIVER,INDIVIDUAL SPORTS,SPORTS,488327,2838.962926,1478,13198.02703,,
Giuseppe Saragat,Turin,ITALY,1898,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,594330,3814.047809,62423,20494.13793,,
Tal Ben Haim,Rishon LeZion,Israel,1982,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1083832,7532.387168,658969,37373.51724,,
Jason Earles,San Diego,UNITED STATES,1977,Male,ACTOR,FILM AND THEATRE,ARTS,9612135,51844.47772,6495239,356005,,
Nico Rosberg,Wiesbaden,GERMANY,1985,Male,RACECAR DRIVER,INDIVIDUAL SPORTS,SPORTS,2524870,28506.42776,940758,54888.47826,,
Baltasar Gracián y Morales,Belmonte de Gracián,SPAIN,1601,Male,PHILOSOPHER,PHILOSOPHY,HUMANITIES,996884,3923.566311,205286,38341.69231,,
Roza Otunbayeva,Osh,Kyrgyzstan,1950,Female,POLITICIAN,GOVERNMENT,INSTITUTIONS,433559,10395.52793,226577,9853.613636,,
Gotthard Heinrici,Gusev,Russia,1886,Male,MILITARY PERSONNEL,MILITARY,INSTITUTIONS,738845,1877.688953,302842,27364.62963,,
Paula Abdul,Los Angeles,UNITED STATES,1962,Female,SINGER,MUSIC,ARTS,10176023,58334.07733,7934231,242286.2619,,
Mir Ali Shir Nava'i,Herat,AFGHANISTAN,1441,Male,WRITER,LANGUAGE,HUMANITIES,598829,5129.767808,67698,23031.88462,,
Kakha Kaladze,Samtredia,Georgia,1978,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1225583,7402.81,527637,32252.18421,,
Courtney Love,San Francisco-Bay Area,UNITED STATES,1964,Female,SINGER,MUSIC,ARTS,14631264,46638.88858,8484181,332528.7273,,
J. D. Salinger,New York,UNITED STATES,1919,Male,WRITER,LANGUAGE,HUMANITIES,9153233,115706.6942,6107606,143019.2656,,
Cristina Fernández de Kirchner,La Plata,ARGENTINA,1953,Female,POLITICIAN,GOVERNMENT,INSTITUTIONS,7751630,85955.75485,3015584,106186.7123,,
Kurmanbek Bakiyev,Masadan,KYRGYZSTAN,1949,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,622683,20200.94471,335463,13248.57447,,
Vicente Blasco Ibáñez,Valencia,SPAIN,1867,Male,WRITER,LANGUAGE,HUMANITIES,636624,3647.855889,114005,19291.63636,,
Arto Paasilinna,Kittilä,FINLAND,1942,Male,WRITER,LANGUAGE,HUMANITIES,792753,2253.771117,100824,25572.67742,,
René Higuita,Medellín,Colombia,1966,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,3381281,31329.30238,911790,102463.0606,,
Nicolás Burdisso,Córdoba,Argentina,1981,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1519567,11632.14835,467039,46047.48485,,
Elle Fanning,Conyers,UNITED STATES,1998,Female,ACTOR,FILM AND THEATRE,ARTS,9650323,87760.0907,5614714,357419.3704,,
Betty White,Chicago,United States,1922,Female,ACTOR,FILM AND THEATRE,ARTS,13817928,136561.9961,12244364,476480.2759,,
Idriss Carlos Kameni,Douala,CAMEROON,1984,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,926123,8287.068293,406324,33075.82143,,
Rigobert Song,Cameroon,Cameroon,1976,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1574027,11378.92309,630954,60539.5,,
Anton Makarenko,Bilopillia,UKRAINE,1888,Male,WRITER,LANGUAGE,HUMANITIES,748997,4304.667989,84850,26749.89286,,
Amenemhat IV,Other,Unknown,-1850,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,144589,585.4053042,47046,5355.148148,,
Jean Makoun,Yaoundé,CAMEROON,1983,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,969122,10361.08153,529865,34611.5,,
Geremi Njitap,Bafoussam,CAMEROON,1978,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,979027,5643.377202,457658,28794.91176,,
Dominique Strauss-Kahn,Neuilly-sur-Seine,FRANCE,1949,Male,ECONOMIST,SOCIAL SCIENCES,SCIENCE & TECHNOLOGY,8107610,394376.4629,2689240,155915.5769,,
David Tennant,Bathgate,UNITED KINGDOM,1971,Male,ACTOR,FILM AND THEATRE,ARTS,12910464,80538.60839,10501976,379719.5294,,
Robert Edwards,Batley,UNITED KINGDOM,1925,Male,PHYSICIAN,MEDICINE,SCIENCE & TECHNOLOGY,598375,20717.38414,270042,13008.15217,,
Kirk Hammett,San Francisco-Bay Area,UNITED STATES,1962,Male,MUSICIAN,MUSIC,ARTS,9023272,24656.8989,4260060,200517.1556,,
Catherine,74,,Europe,1982,Female,COMPANION,COMPANIONS,PUBLIC FIGURE,7.409209174,70307.82179,3066758,17.66120844,
Mauro Camoranesi,Tandil,ARGENTINA,1976,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,2865705,20001.36186,878359,73479.61538,,
Tim Cahill,Sydney,AUSTRALIA,1979,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,2758812,18275.48783,1789971,65686,,
Emerson Ferreira da Rosa,Pelotas,BRAZIL,1976,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1646716,5061.113203,463774,47049.02857,,
Jean Paul,Wunsiedel,Germany,1763,Male,WRITER,LANGUAGE,HUMANITIES,1275863,6044.504581,274214,39870.71875,,
Carlos Ruiz Zafón,Barcelona,SPAIN,1964,Male,WRITER,LANGUAGE,HUMANITIES,3448036,17773.70954,599602,118897.7931,,
Daniele De Rossi,Rome,ITALY,1983,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,4351865,49580.57006,1598057,87037.3,,
Alessandro Faiolhe Amantino Mancini,Ipatinga,BRAZIL,1980,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,840533,6798.108684,31827,31130.85185,,
Tarcisio Cardinal Bertone,Romano Canavese,Italy,1934,Male,RELIGIOUS FIGURE,RELIGION,INSTITUTIONS,1952904,58785.64351,530553,72329.77778,,
Aliaksandr Hleb,Minsk,BELARUS,1981,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,2738624,22094.01723,903439,66795.70732,,
Childebert III,Other,Unknown,670,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,210303,737.1325815,53654,7010.1,,
Dwight F. Davis,St. Louis,UNITED STATES,1879,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,156531,688.9019128,83352,6020.423077,,
Timothy Leary,Springfield,UNITED STATES,1920,Male,PSYCHOLOGIST,SOCIAL SCIENCES,SCIENCE & TECHNOLOGY,6130092,24250.86335,4293048,185760.3636,,
Alexander Frei,Basel,SWITZERLAND,1979,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1527915,13025.36058,587875,40208.28947,,
Marek Edelman,Gomel,Belarus,1922,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,1085707,22198.54991,201121,40211.37037,,
Cornelia Funke,Dorsten,Germany,1958,Female,WRITER,LANGUAGE,HUMANITIES,1803138,7722.119964,518917,69351.46154,,
Ernesto Sabato,Rojas,ARGENTINA,1911,Male,WRITER,LANGUAGE,HUMANITIES,2394656,27678.37316,262534,58406.2439,,
Richard J. Roberts,Derby,UNITED KINGDOM,1943,Male,CHEMIST,NATURAL SCIENCES,SCIENCE & TECHNOLOGY,223756,867.5100579,80958,8287.259259,,
Jean Dausset,Toulouse,FRANCE,1916,Male,PHYSICIAN,MEDICINE,SCIENCE & TECHNOLOGY,263886,2221.686139,55807,7539.6,,
Andrea Pirlo,Flero,ITALY,1979,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,10605858,190854.0167,3673266,186067.6842,,
Angelo Peruzzi,Blera,ITALY,1970,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,1038152,4058.046257,286224,37076.85714,,
Ferdinand Hodler,Bern,SWITZERLAND,1853,Male,PAINTER,FINE ARTS,ARTS,560721,2744.560959,119475,20767.44444,,
Kate Ryan,Tessenderlo,BELGIUM,1980,Female,SINGER,MUSIC,ARTS,2490941,19105.94912,721213,63870.28205,,
Monica Lewinsky,San Francisco-Bay Area,UNITED STATES,1973,Female,CELEBRITY,MEDIA PERSONALITY,PUBLIC FIGURE,11495952,68569.69583,8264871,310701.4054,,
Avigdor Liberman,Chișinău,Moldova,1958,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,1155572,14055.43514,539214,33987.41176,,
Ludovic Giuly,Lyon,FRANCE,1976,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,3886317,63988.47484,686022,121447.4063,,
Edward Norton Lorenz,West Hartford,UNITED STATES,1917,Male,MATHEMATICIAN,MATH,SCIENCE & TECHNOLOGY,701900,4218.863576,238257,25067.85714,,
Konstantin Simonov,Saint Petersburg,Russia,1915,Male,WRITER,LANGUAGE,HUMANITIES,218754,783.3466089,78542,8102,,
Andrus Ansip,Tartu,ESTONIA,1956,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,464178,1786.303568,144669,10090.82609,,
Gaspard Ulliel,Boulogne-Billancourt,FRANCE,1984,Male,ACTOR,FILM AND THEATRE,ARTS,4073086,15215.46466,1711334,140451.2414,,
Zoe Saldana,Passaic,UNITED STATES,1978,Female,ACTOR,FILM AND THEATRE,ARTS,16494915,163023.9872,11572011,412372.875,,
Yannick Noah,Sedan,FRANCE,1960,Male,TENNIS PLAYER,INDIVIDUAL SPORTS,SPORTS,3482677,27952.55147,1180962,112344.4194,,
E. Donnall Thomas,Mart,United States,1920,Male,PHYSICIAN,MEDICINE,SCIENCE & TECHNOLOGY,206670,2234.197729,81577,7381.071429,,
Alan Alda,New York,UNITED STATES,1936,Male,ACTOR,FILM AND THEATRE,ARTS,4697642,21197.91447,3734745,156588.0667,,
Tim Hunt,Neston,UNITED KINGDOM,1943,Male,CHEMIST,NATURAL SCIENCES,SCIENCE & TECHNOLOGY,230557,1057.976125,100339,8867.576923,,
Paul Nurse,Norwich,UNITED KINGDOM,1949,Male,BIOLOGIST,NATURAL SCIENCES,SCIENCE & TECHNOLOGY,476286,2936.987051,292518,14883.9375,,
Tom Boonen,Mol,BELGIUM,1980,Male,CYCLIST,INDIVIDUAL SPORTS,SPORTS,1352924,15207.80683,382051,42278.875,,
Hugo Viana,Barcelos,PORTUGAL,1983,Male,SOCCER PLAYER,TEAM SPORTS,SPORTS,805465,5160.91245,392662,28766.60714,,
Martin Evans,Stroud,UNITED KINGDOM,1941,Male,BIOLOGIST,NATURAL SCIENCES,SCIENCE & TECHNOLOGY,347273,935.1694661,151698,9385.756757,,
Giulietta Masina,San Giorgio di Piano,ITALY,1921,Female,ACTOR,FILM AND THEATRE,ARTS,1042114,5568.124609,320527,33616.58065,,
Timothy D. Cook,Mobile,UNITED STATES,1960,Male,BUSINESSPERSON,BUSINESS,BUSINESS & LAW,3583585,87513.86239,2331625,119452.8333,,
Igor Andreev,Moscow,Russia,1983,Male,TENNIS PLAYER,INDIVIDUAL SPORTS,SPORTS,429970,3683.985201,267714,15924.81481,,
Guillaume de l'Hôpital,Paris,FRANCE,1661,Male,MATHEMATICIAN,MATH,SCIENCE & TECHNOLOGY,264204,1363.790418,118851,7339,,
Helle Thorning-Schmidt,Rødovre,DENMARK,1966,Female,POLITICIAN,GOVERNMENT,INSTITUTIONS,1857183,68025.85446,870077,37901.69388,,
Ana Ivanović,Belgrade,SERBIA,1987,Female,TENNIS PLAYER,INDIVIDUAL SPORTS,SPORTS,4086255,49408.41362,1658547,75671.38889,,
